"classe", "MaxQ", "MinBER", "Attenuation" 
1, 253.55951, 0.0, 7.37767
1, 249.333321, 0.0, 7.43922
1, 245.166209, 0.0, 7.50078
1, 241.057584, 0.0, 7.56233
1, 237.006857, 0.0, 7.62389
1, 233.013445, 0.0, 7.68544
1, 229.076764, 0.0, 7.7470
1, 225.196236, 0.0, 7.80856
1, 221.371281, 0.0, 7.87011
1, 217.601326, 0.0, 7.93167
1, 213.885797, 0.0, 7.99322
1, 210.224126, 0.0, 8.05478
1, 206.615744, 0.0, 8.11633
1, 203.060086, 0.0, 8.17789
1, 199.556591, 0.0, 8.23944
1, 196.104698, 0.0, 8.3010
1, 192.70385, 0.0, 8.36256
1, 189.353493, 0.0, 8.42411
1, 186.053075, 0.0, 8.48567
1, 182.802047, 0.0, 8.54722
1, 179.599861, 0.0, 8.60878
1, 176.445974, 0.0, 8.67033
1, 173.339844, 0.0, 8.73189
1, 170.280933, 0.0, 8.79344
1, 167.268705, 0.0, 8.8550
1, 164.302626, 0.0, 8.91656
1, 161.382166, 0.0, 8.97811
1, 158.506796, 0.0, 9.03967
1, 155.675993, 0.0, 9.10122
1, 152.889233, 0.0, 9.16278
1, 150.145998, 0.0, 9.22433
1, 147.44577, 0.0, 9.28589
1, 144.788036, 0.0, 9.34744
1, 142.172285, 0.0, 9.4090
3, 26.438317, 0.0, 14.8150
3, 25.696389, 0.0, 14.9042
3, 24.972469, 0.0, 14.9935
3, 24.266326, 0.0, 15.0827
3, 23.57772, 0.0, 15.1720
3, 22.906396, 0.0, 15.2612
3, 22.252088, 0.0, 15.3505
3, 21.61452, 0.0, 15.4397
3, 20.99341, 0.0, 15.5289
3, 20.388467, 0.0, 15.6182
3, 19.799396, 0.0, 15.7074
3, 19.225895, 0.0, 15.7967
3, 18.667661, 0.0, 15.8859
3, 18.124387, 0.0, 15.9752
3, 17.595765, 0.0, 16.0644
3, 17.081485, 0.0, 16.1536
3, 16.581237, 0.0, 16.2429
3, 16.094712, 0.0, 16.3321
3, 15.621601, 0.0, 16.4214
3, 15.161598, 0.0, 16.5106
3, 14.714398, 0.0, 16.5998
3, 14.279699, 0.0, 16.6891
3, 13.8572, 0.0, 16.7783
3, 13.446607, 0.0, 16.8676
3, 13.047625, 0.0, 16.9568
3, 12.659967, 0.0, 17.0461
3, 12.283348, 0.0, 17.1353
3, 11.917487, 0.0, 17.2245
3, 11.562109, 0.0, 17.3138
3, 11.216941, 0.0, 17.4030
3, 10.881718, 0.0, 17.4923
3, 10.556178, 0.0, 17.5815
3, 10.240064, 0.0, 17.6708
3, 9.933124, 0.0, 17.76
3, 9.635112, 0.0, 17.8492
3, 9.345787, 0.0, 17.9385
3, 9.064911, 0.0, 18.0277
3, 8.792254, 0.0, 18.1170
3, 8.52759, 0.0, 18.2062
3, 8.270697, 0.0, 18.2955
3, 8.021459, 0.0, 18.3847
3, 7.779877, 0.0, 18.4739
3, 7.545408, 0.0, 18.5632
3, 7.317853, 0.0, 18.6524
3, 7.097016, 0.0, 18.7417
3, 6.882708, 0.0, 18.8309
3, 6.674743, 0.0, 18.9202
3, 6.472941, 0.0, 19.0094
3, 6.277126, 0.0, 19.0986
3, 6.087126, 0.0, 19.1879
3, 5.902775, 0.0, 19.2771
3, 5.723909, 0.0, 19.3664
3, 5.55037, 0.0, 19.4556
3, 5.382005, 0.0, 19.5448
3, 5.218664, 0.0, 19.6341
3, 5.060199, 0.0, 19.7233
3, 4.90647, 0.0, 19.8126
3, 4.757339, 1e-06, 19.9018
3, 4.612671, 2e-06, 19.9911
3, 4.472335, 4e-06, 20.0803
3, 4.336205, 7e-06, 20.1695
3, 4.204156, 1.3e-05, 20.2588
3, 4.07607, 2.3e-05, 20.3480
3, 3.951829, 3.9e-05, 20.4373
3, 3.831319, 6.4e-05, 20.5265
3, 3.714432, 0.000102, 20.6158
3, 3.601059, 0.000158, 20.7050
3, 3.491097, 0.00024, 20.7942
3, 3.384444, 0.000356, 20.8835
3, 3.281002, 0.000517, 20.9727
3, 3.180677, 0.000734, 21.0620
3, 3.083375, 0.001022, 21.1512
3, 2.989006, 0.001398, 21.2405
3, 2.897483, 0.001879, 21.3297
3, 2.808722, 0.002485, 21.4189
3, 2.722639, 0.003235, 21.5082
3, 2.639155, 0.004152, 21.5974
3, 2.558192, 0.005256, 21.6867
3, 2.479675, 0.006569, 21.7759
3, 2.403531, 0.008111, 21.8652
3, 2.329688, 0.009902, 21.9544
3, 2.253318, 0.012102, 22.0436
3, 2.170313, 0.014963, 22.1329
3, 2.080905, 0.018678, 22.2221
3, 1.985904, 0.023461, 22.3114
3, 1.886433, 0.029537, 22.4006
3, 0.0, 1.0, 22.4898
3, 0.0, 1.0, 22.5791
3, 0.0, 1.0, 22.6683
3, 0.0, 1.0, 22.7576
3, 0.0, 1.0, 22.8468
3, 0.0, 1.0, 22.9361
3, 0.0, 1.0, 23.0253
3, 0.0, 1.0, 23.1145
3, 0.0, 1.0, 23.2038
3, 0.0, 1.0, 23.2930
3, 0.0, 1.0, 23.3823
3, 0.0, 1.0, 23.4715
3, 0.0, 1.0, 23.5608
3, 0.0, 1.0, 23.65
